gvkey,call_year,call_quarter,transcriptid,n_tokens,net_tone,strong_modality,inverse_hedging
061483,2019,1,1724262,1714,3.500583430571762,11.085180863477246,-8.168028004667445
061483,2019,2,1794025,2826,0.0,5.3078556263269645,-14.154281670205238
061483,2019,3,1858490,2120,6.60377358490566,9.433962264150944,-7.547169811320755
061483,2019,4,1908377,2545,11.001964636542239,11.787819253438114,-11.787819253438114
061483,2020,1,2005685,3800,-1.5789473684210527,5.0,-10.0
061483,2020,2,2078776,4079,3.1870556508948273,6.8644275557734735,-13.974013238538857
061483,2020,3,2154412,2151,10.227801022780103,4.184100418410042,-6.043700604370061
061483,2020,4,2246741,3272,4.584352078239609,3.3618581907090466,-7.946210268948656
061483,2021,1,2263792,1562,-1.9206145966709345,3.201024327784891,-13.444302176696542
061483,2021,2,2361617,2482,13.295729250604351,4.43190975020145,-12.892828364222401
061483,2021,3,2417183,1898,12.644889357218124,5.268703898840885,-15.806111696522656
061483,2021,4,2496489,3075,-3.5772357723577235,7.804878048780488,-12.357723577235772
061483,2022,1,2555823,1356,8.849557522123893,5.162241887905605,-11.061946902654867
061483,2022,2,2611325,2315,1.2958963282937366,7.34341252699784,-9.503239740820733
061483,2022,3,2668164,2685,-4.4692737430167595,7.07635009310987,-18.24953445065177
178704,2019,1,1485119,3553,30.678300028145227,3.095975232198142,-2.251618350689558
178704,2019,2,1552266,4314,28.743625405656005,6.02688919796013,-4.172461752433936
178704,2019,3,1632221,3207,29.31088244465232,3.4299968818210163,-2.806361085126286
178704,2019,4,1690099,4275,24.561403508771928,3.0409356725146197,-4.912280701754385
178704,2020,1,1755983,4190,31.264916467780427,3.5799522673031023,-3.3412887828162288
178704,2020,2,1814780,5077,34.272207996848536,5.712034666141422,-4.7272011030135905
178704,2020,3,1886028,5129,27.685708715149154,4.679274712419575,-3.7044258139988306
178704,2020,4,1937923,4449,19.7797257810744,5.619240278714318,-4.045853000674309
178704,2021,1,2030077,1275,13.333333333333334,9.411764705882353,-7.0588235294117645
178704,2021,4,2236097,3351,27.454491196657717,7.162041181736795,-3.879438973440764
178704,2022,1,2303133,3979,35.68735863282232,1.759235988941945,-5.026388539834129
178704,2022,2,2386357,4464,30.017921146953405,4.704301075268817,-3.5842293906810037
178704,2022,3,2454785,4262,28.390427029563586,5.396527451900516,-2.1116846550915063
178704,2022,4,2522808,4848,29.7029702970297,3.5066006600660065,-2.268976897689769
010115,2018,1,1441875,2812,14.580369843527738,6.04551920341394,-4.978662873399715
010115,2018,2,1506740,1705,26.979472140762464,7.038123167155426,-5.865102639296188
010115,2018,3,1590880,3163,21.498577300031616,7.587733164717041,-4.426177679418274
010115,2018,4,1642463,3706,20.50728548300054,6.206152185644901,-3.237992444684296
010115,2019,1,1703071,2564,23.400936037441497,8.190327613104524,-6.240249609984399
010115,2019,2,1781568,2318,18.981880931837793,5.608283002588439,-4.745470232959448
010115,2019,3,1850444,1744,7.454128440366972,5.73394495412844,-6.307339449541285
010115,2019,4,1897156,3954,19.726858877086496,7.587253414264037,-9.357612544258979
010115,2020,1,2024239,5218,-1.5331544653123803,6.707550785741664,-9.965504024530471
010115,2020,2,2085517,5245,11.820781696854146,5.147759771210676,-5.147759771210676
010115,2020,3,2154634,4512,12.632978723404255,10.638297872340425,-7.535460992907801
010115,2020,4,2251565,3509,19.948703334283273,7.124536905101168,-5.699629524080935
010115,2021,1,2260462,3291,21.877848678213308,7.900334244910361,-4.861744150714069
010115,2021,2,2352172,5242,18.885921404044257,3.6245707745135447,-5.9137733689431515
010115,2021,3,2417356,2184,14.652014652014651,8.699633699633699,-7.783882783882784
010115,2021,4,2479217,2754,14.887436456063906,7.625272331154684,-5.083514887436456
010115,2022,1,2547617,2098,18.589132507149667,8.102955195424213,-3.813155386081983
010115,2022,2,2604765,5328,7.507507507507507,6.756756756756756,-3.5660660660660657
010115,2022,3,2669498,4554,9.881422924901186,9.003074220465525,-5.05050505050505
007985,2018,1,1437176,3148,12.706480304955527,6.98856416772554,-5.082592121982211
007985,2018,2,1508484,2723,20.56555269922879,6.2431142122658825,-3.672420124862284
007985,2018,3,1576978,1517,21.75346077785102,7.2511535926170065,-2.6367831245880025
007985,2019,1,1750167,3344,16.74641148325359,3.88755980861244,-2.6913875598086126
007985,2019,2,1780270,3779,16.671077004498542,3.9693040486901294,-5.8216459380788566
007985,2019,3,1886452,3182,10.685103708359522,7.542426147077309,-5.342551854179761
007985,2019,4,1898033,3418,16.968987712112348,5.26623756582797,-5.851375073142188
007985,2020,1,2018269,4145,5.066344993968637,7.478890229191798,-10.132689987937274
007985,2020,2,2092565,4215,8.540925266903916,7.829181494661922,-7.117437722419929
007985,2020,3,2165757,4515,7.530454042081948,6.423034330011074,-5.094130675526024
007985,2020,4,2252756,3327,13.826269912834384,6.011421701232341,-5.410279531109107
007985,2021,1,2268517,3406,9.982384028185555,6.459189665296536,-5.28479154433353
007985,2021,2,2354384,3906,15.61699948796723,4.09626216077829,-3.8402457757296466
007985,2021,3,2415772,3286,2.7388922702373706,4.564820450395618,-8.520998174071819
007985,2021,4,2478733,3778,6.352567496029646,4.499735309687666,-4.499735309687666
007985,2022,1,2546449,4682,6.621102093122597,5.98035027765912,-8.329773601025204
007985,2022,2,2608416,4323,6.014341892204487,4.395095998149433,-7.864908628267407
007985,2022,3,2665469,3799,8.423269281389839,6.317451961042379,-6.054224795998946
025340,2018,1,1378240,1450,20.0,0.6896551724137931,-3.4482758620689657
025340,2018,2,1439762,1611,24.20856610800745,5.58659217877095,-3.1036623215394163
025340,2018,4,1611803,1872,13.354700854700855,2.1367521367521367,-9.615384615384615
025340,2019,1,1641544,2086,19.65484180249281,3.8350910834132312,-4.793863854266539
025340,2019,2,1712382,1383,19.52277657266811,3.6153289949385394,-6.507592190889371
025340,2019,3,1809190,1883,18.05629314922995,3.186404673393521,-4.779607010090281
025340,2019,4,1867962,1440,23.61111111111111,5.555555555555555,-4.166666666666666
025340,2020,1,1895035,1263,22.961203483768806,4.750593824228028,-0.7917656373713381
025340,2020,2,2015992,1481,6.076975016880486,2.700877785280216,-8.777852802160702
025340,2020,3,2095804,2026,16.288252714708786,6.416584402764068,-7.403751233958539
025340,2020,4,2136788,1747,17.74470520892959,5.151688609044076,-6.296508299942759
025340,2021,1,2181464,1575,22.22222222222222,3.8095238095238093,-5.079365079365079
025340,2021,2,2255558,1643,15.21606816798539,3.651856360316494,-7.912355447352404
025340,2021,3,2481767,2911,6.526966678117485,3.7787701820680177,-4.465819306080385
025340,2021,4,2430973,2269,16.30674305861613,4.407227853680035,-4.8479506390480385
025340,2022,1,2493520,2158,10.194624652455978,4.170528266913809,-5.560704355885079
025340,2022,2,2543399,1515,17.821782178217823,3.9603960396039604,-6.600660066006601
025340,2022,3,2602417,1493,-0.6697923643670463,4.688546550569324,-11.386470194239786
025340,2022,4,2681175,1315,6.844106463878327,6.844106463878327,-6.844106463878327
006066,2020,1,2012299,3606,6.100942872989462,7.2102052135329995,-4.991680532445923
006066,2020,2,2059945,3674,7.348938486663037,6.5323897659227,-6.5323897659227
006066,2020,3,2145396,3588,9.47603121516165,5.852842809364549,-5.852842809364549
006066,2020,4,2250658,4095,8.79120879120879,6.837606837606837,-3.907203907203907
006066,2021,1,2253389,3651,12.873185428649686,9.312517118597645,-6.299643933168995
006066,2021,2,2347766,3550,8.732394366197184,3.380281690140845,-4.788732394366197
006066,2021,3,2408386,2993,12.362178416304712,7.684597393919145,-5.345806882726362
006066,2021,4,2476525,3039,4.277722935176045,2.9615004935834155,-7.568279039157617
006066,2022,1,2540100,2982,-0.335345405767941,5.365526492287056,-4.0241448692152915
006066,2022,2,2600554,2076,11.078998073217726,5.780346820809249,-2.8901734104046244
006066,2022,3,2659290,2667,10.123734533183352,4.499437570303712,-5.999250093738283
157855,2019,1,1479181,3994,18.27741612418628,4.757135703555333,-5.508262393590385
157855,2019,2,1551739,3352,14.618138424821002,5.369928400954653,-4.176610978520286
157855,2019,3,1619788,4277,15.665185877951837,2.571896188917466,-1.8704699555763387
157855,2019,4,1679679,3210,21.806853582554517,2.1806853582554515,-2.4922118380062304
157855,2020,1,1756660,2992,18.048128342245988,3.0080213903743314,-2.0053475935828877
157855,2020,2,1819080,2253,24.41189525077674,3.994673768308921,-2.2192632046160674
157855,2020,3,1882100,1708,25.761124121779858,3.51288056206089,-1.17096018735363
157855,2020,4,1931930,1487,18.82985877605918,7.397444519166107,-3.3624747814391394
157855,2021,1,2033232,5416,7.75480059084195,3.6927621861152145,-4.800590841949779
157855,2021,2,2105896,4159,14.666987256552055,3.8470786246693915,-3.3661937965857174
157855,2021,3,2156466,5182,19.49054419143188,5.78927055191046,-5.403319181783096
157855,2021,4,2224539,3777,21.975112523166533,1.8533227429176593,-4.765687053216839
157855,2022,2,2390205,1683,14.854426619132502,1.7825311942959003,-2.9708853238265003
157855,2022,3,2466892,2335,19.271948608137045,2.9978586723768736,-2.9978586723768736
157855,2022,4,2513627,1775,17.464788732394368,1.1267605633802817,-3.943661971830986
001891,2018,2,1377092,6699,16.718913270637408,4.926108374384237,-10.449320794148381
001891,2018,3,1448204,5090,16.699410609037326,6.286836935166994,-8.251473477406678
001891,2018,4,1526174,6354,12.118350645262826,4.2492917847025495,-9.91501416430595
001891,2019,1,1595067,5453,24.20685860993948,2.9341646799926644,-9.719420502475701
001891,2019,2,1644778,6129,17.294827867515092,4.568445097079459,-10.931636482297277
001891,2019,3,1719882,6395,14.5426114151681,5.003909304143862,-5.629397967161845
001891,2019,4,1790842,7731,12.029491656965464,2.716336825766395,-8.278359849954727
001891,2020,1,1849551,6342,14.03342794071271,1.7344686218858403,-7.410911384421318
001891,2020,2,1898034,7069,14.00480973263545,3.253642665157731,-5.941434432027161
001891,2020,3,2018317,7837,-3.8279954064055124,6.507592190889371,-5.997192803368637
001891,2020,4,2085748,7994,-3.1273455091318487,3.6277207905929445,-12.259194395796847
001891,2021,1,2153304,6427,11.047144857631865,4.356620507235102,-9.646802551734869
001891,2021,2,2182155,7835,10.082961072112315,4.722399489470325,-7.275047862156987
001891,2021,3,2260871,7310,12.859097127222983,3.146374829001368,-9.712722298221614
001891,2021,4,2352716,7682,11.195001301744337,4.686279614683676,-10.02343139807342
001891,2022,1,2414509,7279,6.5943124055502125,3.571919219673032,-7.143838439346064
001891,2022,2,2477733,6377,12.701897443939156,5.01803355809942,-6.2725419476242745
001891,2022,3,2544941,5048,8.914421553090333,5.150554675118859,-4.952456418383519
001891,2022,4,2605392,4041,4.4543429844097995,6.434050977480822,-10.146003464488988
012635,2020,1,2016855,2331,31.746031746031747,6.006006006006006,-5.577005577005577
012635,2020,2,2102681,3845,23.14694408322497,5.201560468140443,-5.461638491547465
012635,2020,3,2150198,3817,24.626670159811372,5.239717055279015,-3.1438302331674093
012635,2020,4,2201192,3554,25.323579065841308,4.501969611705121,-4.220596510973551
012635,2021,1,2259130,3625,17.379310344827587,4.137931034482759,-5.793103448275862
012635,2021,2,2351728,4041,15.095273447166543,3.4644889878742884,-4.7018064835436775
012635,2021,3,2414121,3497,13.72605090077209,5.719187875321704,-2.859593937660852
012635,2021,4,2487552,3255,24.27035330261137,8.294930875576037,-3.993855606758833
012635,2022,1,2544784,4034,21.070897372335153,3.7183936539414972,-5.205751115518097
012635,2022,2,2604277,3197,27.838598686268377,3.127932436659368,-4.6918986549890525
012635,2022,3,2665311,3661,24.58344714558864,7.648183556405354,-5.736137667304016
199356,2018,1,1460805,3150,18.730158730158728,6.984126984126984,-4.1269841269841265
199356,2018,2,1532915,4233,17.2454523978266,3.5435861091424523,-5.433498700685093
199356,2018,3,1613877,2282,21.47239263803681,5.6967572304995615,-3.067484662576687
199356,2018,4,1657916,2609,15.331544653123803,8.049060942889996,-4.599463395937141
199356,2019,1,1738896,3069,14.66275659824047,3.258390355164549,-4.235907461713913
199356,2019,2,1803258,2843,17.58705592683785,3.8691523039043263,-4.57263454097784
199356,2019,3,1860848,3089,19.747491097442538,2.9135642602784073,-7.769504694075753
199356,2019,4,1911612,2845,13.708260105448156,7.381370826010545,-5.62390158172232
199356,2020,1,1990447,3899,6.155424467812259,8.97666068222621,-9.233136701718388
199356,2020,2,2159683,5305,10.367577756833176,5.089538171536287,-6.786050895381715
199356,2020,3,2132713,4016,15.687250996015937,8.466135458167331,-3.735059760956175
199356,2020,4,2257791,5774,11.257360581918947,4.849324558365085,-6.23484586075511
199356,2021,1,2304993,5169,19.15264074289031,6.190752563358483,-6.3842135809634355
199356,2021,2,2367155,3242,17.27328809376928,8.019740900678594,-4.626773596545343
199356,2021,3,2476029,4015,14.9439601494396,5.47945205479452,-4.732254047322541
199356,2021,4,2497384,1671,11.968880909634949,4.189108318372233,-8.378216636744465
199356,2022,2,2620194,3697,27.589937787395186,8.114687584527996,-4.057343792263998
199356,2022,3,2678928,4587,13.95247438412906,5.886200130804447,-4.142140832788314
003226,2018,1,1437293,2300,28.695652173913043,4.782608695652174,-3.9130434782608696
003226,2018,2,1509145,2338,34.217279726261765,5.560307955517536,-6.41573994867408
003226,2018,3,1579224,2794,30.780243378668576,8.589835361488905,-7.516105941302792
003226,2018,4,1641461,2549,38.05413887799137,9.02314633189486,-5.100039231071008
003226,2019,1,1708641,1998,33.033033033033036,7.507507507507508,-5.005005005005005
003226,2019,2,1781743,1531,30.04572175048988,4.5721750489875905,-7.184846505551928
003226,2019,3,1839434,1229,33.360455655004074,1.627339300244101,-4.882017900732303
003226,2019,4,1894634,1543,29.163966299416725,3.2404406999351916,-5.184705119896306
003226,2020,1,2020090,3135,8.931419457735247,7.336523125996811,-8.931419457735247
003226,2020,2,2084703,1240,24.193548387096772,8.870967741935484,-4.838709677419354
003226,2020,3,2154267,3471,28.233938346297897,6.9144338807260155,-6.9144338807260155
003226,2020,4,2252285,2967,26.289180990899897,6.740815638692281,-5.392652510953825
003226,2021,1,2262844,1817,34.1221794166208,4.953219592735278,-3.8525041276829937
003226,2021,3,2416199,2507,27.522935779816514,6.382130035899482,-6.382130035899482
003226,2021,4,2478728,2412,21.144278606965173,5.804311774461028,-4.560530679933665
003226,2022,1,2546784,2783,26.230686309737695,9.342436219906576,-4.311893639956882
003226,2022,2,2607054,2070,28.98550724637681,7.246376811594202,-8.695652173913043
003226,2022,3,2665363,2508,30.303030303030305,7.974481658692185,-4.385964912280702
005047,2018,1,1433505,4220,15.165876777251185,6.398104265402844,-2.132701421800948
005047,2018,2,1504575,3275,17.099236641221374,6.106870229007634,-2.4427480916030535
001209,2018,1,1375342,3862,24.080787156913516,5.955463490419471,-3.8839979285344377
001209,2018,2,1443923,3819,19.114951557999476,7.855459544383346,-2.3566378633150036
001209,2018,3,1515711,4493,11.350990429557088,8.680169152014244,-6.454484754061873
001209,2018,4,1614608,5239,14.506585226188204,6.48978812750525,-6.48978812750525
001209,2019,1,1641437,5835,13.881748071979434,8.05484147386461,-4.113110539845758
001209,2019,2,1778815,4397,14.100523083920855,7.2776893336365704,-3.6388446668182852
001209,2019,3,1782048,3283,19.189765458422176,10.051781906792568,-3.655193420651843
001209,2019,4,1864277,5628,9.417199715707179,11.194029850746269,-5.50817341862118
001209,2020,1,2005217,4213,14.241633040588654,8.782340375029671,-4.509850462853074
001209,2020,2,2014638,5633,0.0,7.633587786259542,-6.035860110065684
001209,2020,3,2077102,5892,6.279701289884589,6.958587915818059,-4.9219280380176516
001209,2020,4,2138836,7270,2.063273727647868,7.702888583218707,-3.8514442916093534
001209,2021,1,2192402,5847,8.380365999657943,7.867282367025825,-4.617752693689071
001209,2021,2,2278502,5532,3.4345625451916124,11.749819233550252,-7.230657989877079
001209,2021,3,2369788,5246,13.343499809378574,7.243614182234084,-4.765535646206634
001209,2021,4,2425664,5336,5.622188905547226,7.871064467766116,-4.685157421289355
001209,2022,1,2485562,5149,2.7189745581666345,7.962711206059429,-7.768498737618955
001209,2022,2,2555317,4942,3.6422501011736137,6.879805746661271,-4.653986240388506
001209,2022,3,2615895,4144,9.893822393822393,8.928571428571429,-6.515444015444015
001209,2022,4,2713308,4319,7.872192637184534,8.798332947441537,-9.26140310257004
002086,2018,1,1441765,2460,15.853658536585366,6.9105691056910565,-2.845528455284553
002086,2018,2,1513245,4406,10.894235133908307,5.901044030866999,-4.993191103041307
002086,2018,3,1603042,3644,6.311745334796927,7.135016465422613,-4.116355653128431
002086,2018,4,1668266,3726,14.761137949543748,9.66183574879227,-2.4154589371980677
002086,2019,1,1708582,3580,14.804469273743015,7.262569832402234,-5.027932960893854
002086,2019,2,1784497,3717,11.299435028248586,7.263922518159806,-5.649717514124293
002086,2019,3,1839410,3924,5.861365953109072,5.861365953109072,-4.841997961264016
002086,2019,4,1950977,3767,9.025749933634192,6.105654366870188,-7.167507300238916
002086,2020,1,2019975,3244,2.466091245376079,4.315659679408139,-5.548705302096177
002086,2020,2,2090636,3696,6.2229437229437226,6.4935064935064934,-8.116883116883116
002086,2020,3,2163161,3870,9.819121447028422,5.684754521963824,-4.909560723514211
002086,2020,4,2192051,3566,8.132361189007291,10.65619742007852,-7.851934941110488
002086,2021,1,2262482,2863,9.430667132378623,6.985679357317499,-5.239259517988124
002086,2021,2,2369667,3467,9.80674935102394,11.537352177675224,-5.768676088837612
002086,2021,3,2476658,2659,7.145543437382474,5.64121850319669,-9.778112072207596
002086,2021,4,2497496,2773,11.17922827262892,11.900468806346916,-6.130544536602956
002086,2022,1,2546393,2291,1.745962461807071,7.420340462680052,-6.983849847228284
002086,2022,2,2607101,2981,1.677289500167729,6.37370010063737,-6.709158000670916
002086,2022,3,2665762,3513,12.24025049814973,10.816965556504414,-10.247651579846286
020548,2018,1,1441377,3136,7.334183673469387,5.420918367346939,-6.058673469387755
020548,2018,2,1512860,4529,3.753587988518437,5.5199823360565246,-9.273570324574962
020548,2018,3,1581874,5559,6.835761827666847,5.396654074473826,-8.994423457456376
020548,2018,4,1667610,3946,3.0410542321338063,2.787633046122656,-10.136847440446022
020548,2019,1,1711313,3979,8.293541090726313,4.523749685850716,-8.54486051771802
020548,2019,2,1786869,3814,6.816990036706869,7.079181961195595,-12.32302045097011
020548,2019,3,1842493,3147,0.0,5.40197013028281,-13.028280902446776
020548,2019,4,1926416,4766,-0.629458665547629,4.616030214015946,-9.022240872849348
020548,2020,1,1995220,2840,-4.225352112676056,4.929577464788732,-12.32394366197183
020548,2020,2,2083676,3600,10.833333333333334,5.833333333333334,-10.277777777777779
020548,2020,3,2168435,4154,8.184882041405874,4.814636494944632,-6.981222917669716
020548,2020,4,2222359,3833,13.305504826506652,6.000521784503,-5.217845030002609
020548,2021,1,2265216,4028,5.958291956305859,3.4756703078450846,-7.447864945382324
020548,2021,2,2357668,3215,19.284603421461895,5.909797822706065,-11.19751166407465
020548,2022,1,2551107,3665,3.819918144611187,7.639836289222374,-5.184174624829468
020548,2022,2,2614028,2597,11.936850211782826,5.390835579514825,-6.1609549480169425
020548,2022,3,2676094,4510,7.5388026607538805,9.090909090909092,-7.095343680709535
002663,2019,2,1677020,4718,27.554048325561677,4.027130139889784,-6.35862653666808
002663,2019,3,1757788,4254,24.212505876821815,6.346967559943582,-5.171603196991067
002663,2019,4,1825280,5458,22.535727372663978,7.328691828508611,-4.213997801392451
002663,2020,1,1933575,5747,17.226378980337568,4.00208804593701,-6.264137811031842
002663,2020,2,1936085,5428,24.871039056742816,1.8422991893883567,-5.342667649226234
002663,2020,3,2031940,3546,12.690355329949238,6.768189509306261,-7.896221094190637
002663,2020,4,2107739,3851,19.735133731498312,5.193456245131135,-5.972474681900805
002663,2021,1,2161053,6237,15.712682379349046,4.008337341670675,-7.0546737213403885
002663,2021,2,2233987,5430,20.257826887661142,3.867403314917127,-6.077348066298343
002663,2021,3,2314438,5496,14.374090247452692,5.276564774381368,-7.4599708879184865
002663,2021,4,2390364,5225,17.22488038277512,4.784688995215311,-11.291866028708133
002663,2022,1,2457029,5437,16.001471399668937,3.3106492551039177,-5.7016737171234135
002663,2022,2,2520666,5557,11.696958790714415,4.318877091956091,-9.177613820406695
002663,2022,3,2586178,5093,18.06400942470057,2.356175142352248,-7.85391714117416
002663,2022,4,2640703,5514,20.13057671381937,6.347479143997099,-8.523757707653246
013498,2018,1,2059775,4833,18.6219739292365,7.862611214566521,-8.483343678874405
013498,2018,2,1503859,4034,14.12989588497769,6.941001487357462,-4.709965294992563
013498,2018,3,2059767,3908,16.120777891504606,7.1647901740020465,-4.605936540429887
013498,2018,4,2059754,4692,15.345268542199488,6.820119352088661,-7.033248081841432
013498,2019,1,1693850,4407,16.791468118901747,7.714998865441343,-8.168822328114363
013498,2019,2,2059736,4651,5.375188131584605,9.030316061062138,-5.375188131584605
013498,2019,3,1829645,5067,9.275705545687785,8.683639234260905,-6.315373988553385
013498,2019,4,2059733,4218,7.112375533428165,8.060692271218587,-7.823613086770981
013498,2020,2,2062178,5012,5.38707102952913,8.379888268156424,-8.180367118914605
013498,2020,4,3414098,3565,19.91584852734923,10.37868162692847,-4.207573632538569
013498,2021,1,2248061,5021,15.534754033061143,11.750647281418043,-6.5723959370643295
013498,2021,2,2329070,3849,22.603273577552613,12.470771628994544,-4.416731618602235
013498,2021,3,2406497,3174,24.889729048519218,8.506616257088847,-5.671077504725898
013498,2021,4,2463050,4217,21.81645719705952,5.45411429926488,-9.959686981266303
013498,2022,1,2528817,3525,17.872340425531917,7.092198581560284,-7.375886524822696
013498,2022,2,2592699,2943,24.125042473666326,6.455997281685355,-4.4172612979952435
002884,2018,1,1462344,2647,19.644880997355497,3.7778617302606725,-3.7778617302606725
002884,2018,2,1572323,3779,22.757343212490074,5.02778512834083,-3.1754432389521035
002884,2018,3,1612479,3985,19.82434127979925,4.767879548306149,-2.5094102885821834
002884,2018,4,1667004,4912,9.568403908794789,6.514657980456026,-7.53257328990228
002884,2019,1,1738377,4443,18.906144496961513,4.951609273013729,-4.951609273013729
002884,2019,2,1800767,4932,15.612327656123277,8.51581508515815,-3.8523925385239255
002884,2019,3,1871649,3067,21.845451581349852,5.542875774372351,-4.89077274209325
002884,2019,4,1914527,5438,20.779698418536228,4.045605001838911,-6.620080912100037
002884,2020,1,2016747,3625,-2.4827586206896552,5.517241379310345,-6.344827586206897
002884,2020,2,2117323,4050,16.049382716049383,5.185185185185185,-5.185185185185185
002884,2020,3,2129398,3914,19.92846193152785,4.3433827286663265,-3.576903423607563
002884,2020,4,2203704,4916,19.528071602929213,3.86493083807974,-3.458096013018715
002884,2021,1,2271415,4364,14.665444546287809,7.561869844179651,-5.499541704857928
002884,2021,2,2361826,3353,13.420817178645988,9.543692215926036,-6.263048016701461
002884,2021,3,2428867,4263,15.716631480178279,6.33356790992259,-7.271874266948159
002884,2021,4,2489599,4136,15.473887814313347,7.4951644100580275,-5.077369439071567
002884,2022,1,2553434,4368,13.04945054945055,8.47069597069597,-4.5787545787545785
002884,2022,2,2614575,3833,5.217845030002609,5.217845030002609,-6.000521784503
002884,2022,3,2672642,3723,12.8928283642224,7.2522159548751,-5.1034112275047
003062,2021,1,2136359,2468,8.508914100486223,3.646677471636953,-3.646677471636953
003062,2021,2,2164645,2313,9.511456982274103,2.16169476869866,-6.052745352356247
003062,2021,3,2238878,1393,18.66475233309404,7.896625987078248,-7.178750897343862
003062,2021,4,2346143,4008,17.46506986027944,8.483033932135728,-2.49500998003992
003062,2022,1,2402791,3667,14.180529042814289,6.272157076629397,-4.908644668666485
003062,2022,2,2463738,3363,18.435920309247695,2.0814748736247397,-2.3788284269997026
003062,2022,3,2529647,3939,14.216806296014218,3.3003300330033003,-2.538715410002539
003062,2022,4,2599445,3561,19.657399606852007,4.773939904521202,-3.6506599269868016
003650,2018,1,1446523,4411,12.015416005440944,3.8540013602357743,-4.7608252097030155
003650,2018,2,1523441,5313,9.787314135140223,6.39939770374553,-4.140786749482402
003650,2018,3,1594437,5370,7.4487895716946,5.027932960893855,-2.60707635009311
003650,2018,4,1662751,4539,9.032826613791583,6.389072482925754,-5.728133950209297
003650,2019,1,1718708,5236,6.302521008403361,7.830404889228419,-4.774637127578304
003650,2019,2,1788809,5701,-1.4032625855113139,7.016312927556569,-4.736011226100684
003650,2019,3,3022045,6281,-0.15921031682853048,5.253940455341506,-3.980257920713262
003650,2019,4,1902035,5346,-2.431724653946876,5.611672278338945,-4.302282080059858
003650,2020,1,2017294,4783,-8.3629521220991,7.317583106836714,-7.526656909889191
003650,2020,2,3306283,4579,-2.8390478270364707,9.609084953046516,-7.643590303559729
003650,2020,3,2153573,3665,2.1828103683492497,3.819918144611187,-5.457025920873124
003650,2020,4,2238540,4371,-1.1439029970258523,3.8892701898878976,-3.8892701898878976
003650,2021,1,2294654,3920,7.142857142857143,7.908163265306123,-7.3979591836734695
003650,2021,2,2360921,5266,16.710976072920623,7.59589821496392,-4.937333839726548
003650,2021,3,2421421,3938,4.824784154393092,3.8090401218892835,-5.078720162519045
003650,2021,4,2484478,4056,7.889546351084813,7.396449704142012,-3.2051282051282053
003650,2022,2,2612276,3731,15.81345483784508,7.236665773251139,-2.948271240954168
003650,2022,3,2673765,3432,19.230769230769234,6.118881118881119,-3.4965034965034967
014934,2018,1,1452622,2982,15.761234071093225,4.0241448692152915,-10.060362173038229
014934,2018,2,1531308,3199,9.377930603313535,4.3763676148796495,-10.315723663644889
014934,2018,3,1613396,2461,8.939455505891914,8.126777732629012,-6.50142218610321
014934,2018,4,1664542,4332,24.93074792243767,9.464450600184671,-7.386888273314866
014934,2019,1,1722810,2697,24.47163515016685,6.674082313681868,-8.527994067482387
014934,2019,2,2090317,2903,19.290389252497416,5.8560110230795726,-7.233895969686531
014934,2019,3,1861390,3116,17.650834403080875,4.813863928112966,-7.702182284980745
014934,2019,4,1922724,3120,22.435897435897438,7.051282051282052,-8.333333333333334
014934,2020,1,2003735,3674,5.443658138268916,4.0827436037016875,-14.425694066412628
014934,2020,2,2083230,1929,10.88646967340591,6.73924313115604,-17.62571280456195
014934,2020,3,2168515,3701,19.184004323155907,6.754931099702784,-9.186706295595785
014934,2021,1,2296633,3050,14.098360655737704,4.2622950819672125,-9.180327868852459
014934,2021,2,2362813,2343,20.05975245411865,5.975245411865131,-7.255655142979087
014934,2021,3,2423340,2647,26.44503211182471,5.6667925953910085,-7.555723460521345
014934,2021,4,2496106,1844,15.726681127982648,5.42299349240781,-11.3882863340564
014934,2022,1,2596047,2565,14.035087719298245,7.017543859649122,-7.017543859649122
014934,2022,2,2612233,3102,15.796260477111542,6.769825918762089,-7.7369439071566735
014934,2022,3,2672347,2025,23.209876543209877,10.37037037037037,-8.395061728395062
004321,2018,1,1381692,8833,11.321181931393637,7.698403713347673,-4.8681082304992636
004321,2018,2,1446697,8234,14.938061695409278,5.58659217877095,-4.97935389846976
004321,2018,3,1538076,6796,11.03590347263096,7.210123602118893,-4.267216009417304
004321,2018,4,1613059,7124,6.597417181358788,7.860752386299832,-7.158899494665918
004321,2019,1,1647693,8399,4.881533515894749,7.739016549589237,-5.476842481247767
004321,2019,2,1732880,6377,5.488474204171241,8.624745177983378,-4.704406460718206
004321,2019,3,1803030,9255,2.917341977309562,6.915180983252296,-5.942733657482441
004321,2019,4,1861146,7954,1.8858436007040484,6.411868242393765,-5.406084988684939
004321,2020,1,1904620,7077,0.423908435777872,8.336865903631484,-8.902077151335313
004321,2020,2,2013052,10427,-3.6443847703078545,9.782295962405295,-4.891147981202647
004321,2020,3,2086378,7547,10.73274148668345,7.28766397243938,-3.57758049556115
004321,2020,4,2127757,6789,6.18647812638091,9.868905582560023,-5.302695536897923
004321,2021,1,2189084,1512,14.55026455026455,6.613756613756614,-2.6455026455026456
004321,2021,2,2270654,3522,19.307211811470754,3.975014196479273,-4.258943781942079
004321,2021,3,2362541,4709,13.378636653217244,6.583138670630707,-5.308982798895732
004321,2021,4,2423138,3629,9.644530173601542,12.675668228162028,-8.542298153761367
